
Current theta : [ -3.17194 , 2.53965 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.13918	1.00865	1.00865	-3.17194	2.53965	0
1	0.997608	0.17732	1.01324	2.02189	-3.17194	2.53965	0
2	0.995835	0.214428	1.01866	3.04055	-3.17194	2.53965	0
3	0.993691	0.25051	1.02478	4.06533	-3.17194	2.53965	0
4	0.991186	0.285573	1.0315	5.09684	-3.17194	2.53965	0
5	0.98833	0.319622	1.03873	6.13556	-3.17194	2.53965	0
6	0.985134	0.352663	1.04636	7.18192	-3.17194	2.53965	0
7	0.981607	0.384701	1.0543	8.23622	-3.17194	2.53965	0
8	0.97776	0.415743	1.06248	9.2987	-3.17194	2.53965	0
9	0.973603	0.445794	1.07081	10.3695	-3.17194	2.53965	0
10	0.969145	0.474858	1.07923	11.4487	-3.17194	2.53965	0
11	0.964396	0.502942	1.08766	12.5364	-3.17194	2.53965	0
12	0.959367	0.530051	1.09606	13.6325	-3.17194	2.53965	0
13	0.954066	0.556192	1.10435	14.7368	-3.17194	2.53965	0
14	0.948504	0.58137	1.1125	15.8493	-3.17194	2.53965	0
15	0.942691	0.605593	1.12045	16.9698	-3.17194	2.53965	0
16	0.936635	0.628868	1.12817	18.0979	-3.17194	2.53965	0
17	0.930346	0.651201	1.13561	19.2335	-3.17194	2.53965	0
18	0.923834	0.6726	1.14274	20.3763	-3.17194	2.53965	0
19	0.917108	0.693075	1.14954	21.5258	-3.17194	2.53965	0
20	0.910177	0.712633	1.15597	22.6818	-3.17194	2.53965	0
21	0.903051	0.731284	1.16201	23.8438	-3.17194	2.53965	0
22	0.895738	0.749038	1.16765	25.0114	-3.17194	2.53965	0
23	0.888248	0.765904	1.17286	26.1843	-3.17194	2.53965	0
24	0.880589	0.781894	1.17762	27.3619	-3.17194	2.53965	0
25	0.87277	0.797018	1.18193	28.5439	-3.17194	2.53965	0
26	0.864799	0.811289	1.18578	29.7296	-3.17194	2.53965	0
27	0.856687	0.824719	1.18915	30.9188	-3.17194	2.53965	0
28	0.848439	0.83732	1.19204	32.1108	-3.17194	2.53965	0
29	0.840066	0.849105	1.19444	33.3053	-3.17194	2.53965	0
30	0.831575	0.860089	1.19636	34.5016	-3.17194	2.53965	0
31	0.822974	0.870286	1.19778	35.6994	-3.17194	2.53965	0
32	0.814271	0.879709	1.19872	36.8981	-3.17194	2.53965	0
33	0.805474	0.888374	1.19917	38.0973	-3.17194	2.53965	0
34	0.796591	0.896296	1.19913	39.2964	-3.17194	2.53965	0
35	0.787628	0.903492	1.19861	40.495	-3.17194	2.53965	0
36	0.778593	0.909975	1.19761	41.6926	-3.17194	2.53965	0
37	0.769493	0.915764	1.19614	42.8888	-3.17194	2.53965	0
38	0.760335	0.920875	1.1942	44.083	-3.17194	2.53965	0
39	0.751127	0.925323	1.19181	45.2748	-3.17194	2.53965	0
40	0.741873	0.929127	1.18897	46.4637	-3.17194	2.53965	0
41	0.732582	0.932304	1.18569	47.6494	-3.17194	2.53965	0
42	0.723259	0.93487	1.18198	48.8314	-3.17194	2.53965	0
43	0.71391	0.936843	1.17786	50.0093	-3.17194	2.53965	0
44	0.704542	0.938241	1.17332	51.1826	-3.17194	2.53965	0
45	0.695159	0.939081	1.16838	52.351	-3.17194	2.53965	0
46	0.685769	0.93938	1.16306	53.514	-3.17194	2.53965	0
47	0.676375	0.939157	1.15737	54.6714	-3.17194	2.53965	0
48	0.666983	0.938429	1.15131	55.8227	-3.17194	2.53965	0
49	0.657599	0.937213	1.1449	56.9676	-3.17194	2.53965	0
50	0.648227	0.935526	1.13816	58.1058	-3.17194	2.53965	0
51	0.638872	0.933386	1.13109	59.2369	-3.17194	2.53965	0
52	0.629538	0.930811	1.12371	60.3606	-3.17194	2.53965	0
53	0.62023	0.927816	1.11603	61.4766	-3.17194	2.53965	0
54	0.610951	0.92442	1.10807	62.5847	-3.17194	2.53965	0
55	0.601707	0.920638	1.09983	63.6845	-3.17194	2.53965	0
56	0.592501	0.916486	1.09133	64.7758	-3.17194	2.53965	0
57	0.583336	0.911982	1.08259	65.8584	-3.17194	2.53965	0
58	0.574216	0.907141	1.07361	66.932	-3.17194	2.53965	0
59	0.565145	0.901978	1.0644	67.9964	-3.17194	2.53965	0
60	0.556125	0.89651	1.05499	69.0514	-3.17194	2.53965	0
61	0.54716	0.89075	1.04538	70.0968	-3.17194	2.53965	0
62	0.538252	0.884715	1.03558	71.1324	-3.17194	2.53965	0
63	0.529405	0.878418	1.02562	72.158	-3.17194	2.53965	0
64	0.520621	0.871873	1.01548	73.1735	-3.17194	2.53965	0
65	0.511902	0.865095	1.0052	74.1787	-3.17194	2.53965	0
66	0.503251	0.858097	0.994783	75.1735	-3.17194	2.53965	0
67	0.49467	0.850892	0.984234	76.1577	-3.17194	2.53965	0
68	0.486162	0.843493	0.973568	77.1313	-3.17194	2.53965	0
69	0.477727	0.835913	0.962794	78.0941	-3.17194	2.53965	0
70	0.469367	0.828162	0.951924	79.046	-3.17194	2.53965	0
71	0.461086	0.820255	0.940966	79.987	-3.17194	2.53965	0
72	0.452883	0.812201	0.929932	80.9169	-3.17194	2.53965	0
73	0.444761	0.804011	0.918829	81.8357	-3.17194	2.53965	0
74	0.436721	0.795698	0.907668	82.7434	-3.17194	2.53965	0
75	0.428764	0.78727	0.896456	83.6398	-3.17194	2.53965	0
76	0.420891	0.778739	0.885203	84.5251	-3.17194	2.53965	0
77	0.413104	0.770113	0.873916	85.399	-3.17194	2.53965	0
78	0.405403	0.761403	0.862604	86.2616	-3.17194	2.53965	0
79	0.397789	0.752616	0.851274	87.1128	-3.17194	2.53965	0
80	0.390263	0.743763	0.839933	87.9528	-3.17194	2.53965	0
81	0.382825	0.73485	0.828589	88.7814	-3.17194	2.53965	0
82	0.375477	0.725887	0.817249	89.5986	-3.17194	2.53965	0
83	0.368218	0.716882	0.805918	90.4045	-3.17194	2.53965	0
84	0.361049	0.70784	0.794603	91.1991	-3.17194	2.53965	0
85	0.353971	0.698771	0.783311	91.9824	-3.17194	2.53965	0
86	0.346983	0.68968	0.772046	92.7545	-3.17194	2.53965	0
87	0.340086	0.680574	0.760815	93.5153	-3.17194	2.53965	0
88	0.33328	0.671459	0.749622	94.2649	-3.17194	2.53965	0
89	0.326566	0.662342	0.738473	95.0034	-3.17194	2.53965	0
90	0.319942	0.653228	0.727372	95.7308	-3.17194	2.53965	0
91	0.31341	0.644122	0.716324	96.4471	-3.17194	2.53965	0
92	0.306969	0.635031	0.705333	97.1524	-3.17194	2.53965	0
93	0.300618	0.625958	0.694402	97.8468	-3.17194	2.53965	0
94	0.294359	0.616909	0.683537	98.5304	-3.17194	2.53965	0
95	0.28819	0.607887	0.672741	99.2031	-3.17194	2.53965	0
96	0.282111	0.598898	0.662016	99.8651	-3.17194	2.53965	0
97	0.276122	0.589945	0.651367	100.516	-3.17194	2.53965	0
98	0.270223	0.581033	0.640796	101.157	-3.17194	2.53965	0
99	0.264412	0.572164	0.630306	101.788	-3.17194	2.53965	0
100	0.258691	0.563343	0.6199	102.407	-3.17194	2.53965	0
101	0.253057	0.554572	0.60958	103.017	-3.17194	2.53965	0
102	0.247511	0.545854	0.599349	103.616	-3.17194	2.53965	0
103	0.242053	0.537194	0.589208	104.206	-3.17194	2.53965	0
104	0.236681	0.528592	0.579161	104.785	-3.17194	2.53965	0
105	0.231395	0.520052	0.569208	105.354	-3.17194	2.53965	0
106	0.226194	0.511576	0.559351	105.913	-3.17194	2.53965	0
107	0.221079	0.503166	0.549593	106.463	-3.17194	2.53965	0
108	0.216047	0.494825	0.539934	107.003	-3.17194	2.53965	0
109	0.211099	0.486555	0.530375	107.533	-3.17194	2.53965	0
110	0.206233	0.478356	0.520919	108.054	-3.17194	2.53965	0
111	0.20145	0.470231	0.511566	108.566	-3.17194	2.53965	0
112	0.196747	0.462182	0.502316	109.068	-3.17194	2.53965	0
113	0.192126	0.454209	0.493172	109.561	-3.17194	2.53965	0
114	0.187583	0.446315	0.484133	110.045	-3.17194	2.53965	0
115	0.18312	0.4385	0.4752	110.521	-3.17194	2.53965	0
116	0.178735	0.430765	0.466374	110.987	-3.17194	2.53965	0
117	0.174428	0.423112	0.457656	111.445	-3.17194	2.53965	0
118	0.170197	0.415541	0.449045	111.894	-3.17194	2.53965	0
119	0.166041	0.408053	0.440542	112.334	-3.17194	2.53965	0
120	0.161961	0.400649	0.432147	112.766	-3.17194	2.53965	0
121	0.157954	0.39333	0.423861	113.19	-3.17194	2.53965	0
122	0.154021	0.386095	0.415682	113.606	-3.17194	2.53965	0
123	0.15016	0.378946	0.407613	114.013	-3.17194	2.53965	0
124	0.14637	0.371883	0.399651	114.413	-3.17194	2.53965	0
125	0.142652	0.364906	0.391798	114.805	-3.17194	2.53965	0
126	0.139003	0.358015	0.384052	115.189	-3.17194	2.53965	0
127	0.135422	0.351211	0.376415	115.565	-3.17194	2.53965	0
128	0.13191	0.344493	0.368885	115.934	-3.17194	2.53965	0
129	0.128465	0.337862	0.361461	116.296	-3.17194	2.53965	0
