
Current theta : [ -5.23793 , 3.39887 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.15898	1.01157	1.01157	-5.23793	3.39887	0
1	0.99741	0.215891	1.02051	2.03208	-5.23793	3.39887	0
2	0.995251	0.270759	1.03142	3.0635	-5.23793	3.39887	0
3	0.992544	0.323614	1.04397	4.10747	-5.23793	3.39887	0
4	0.989308	0.374481	1.05781	5.16528	-5.23793	3.39887	0
5	0.985563	0.423386	1.07266	6.23794	-5.23793	3.39887	0
6	0.981329	0.470353	1.08823	7.32616	-5.23793	3.39887	0
7	0.976625	0.515407	1.10428	8.43045	-5.23793	3.39887	0
8	0.971471	0.558572	1.12061	9.55105	-5.23793	3.39887	0
9	0.965886	0.599872	1.13701	10.6881	-5.23793	3.39887	0
10	0.959887	0.639332	1.15331	11.8414	-5.23793	3.39887	0
11	0.953494	0.676977	1.16938	13.0108	-5.23793	3.39887	0
12	0.946724	0.71283	1.18508	14.1958	-5.23793	3.39887	0
13	0.939595	0.746919	1.2003	15.3961	-5.23793	3.39887	0
14	0.932126	0.779268	1.21496	16.6111	-5.23793	3.39887	0
15	0.924334	0.809905	1.22896	17.84	-5.23793	3.39887	0
16	0.916235	0.838858	1.24224	19.0823	-5.23793	3.39887	0
17	0.907846	0.866154	1.25475	20.337	-5.23793	3.39887	0
18	0.899184	0.891822	1.26644	21.6035	-5.23793	3.39887	0
19	0.890266	0.915893	1.27728	22.8808	-5.23793	3.39887	0
20	0.881107	0.938398	1.28722	24.168	-5.23793	3.39887	0
21	0.871723	0.959367	1.29626	25.4642	-5.23793	3.39887	0
22	0.86213	0.978833	1.30437	26.7686	-5.23793	3.39887	0
23	0.852341	0.99683	1.31155	28.0802	-5.23793	3.39887	0
24	0.842373	1.01339	1.31778	29.3979	-5.23793	3.39887	0
25	0.832239	1.02855	1.32308	30.721	-5.23793	3.39887	0
26	0.821954	1.04234	1.32744	32.0485	-5.23793	3.39887	0
27	0.81153	1.05481	1.33087	33.3793	-5.23793	3.39887	0
28	0.800982	1.06598	1.33337	34.7127	-5.23793	3.39887	0
29	0.790322	1.07589	1.33497	36.0477	-5.23793	3.39887	0
30	0.779563	1.08458	1.33568	37.3834	-5.23793	3.39887	0
