
Current theta : [ -4.71754 , 3.19696 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.153978	1.0108	1.0108	-4.71754	3.19696	0
1	0.99746	0.206171	1.01854	2.02934	-4.71754	3.19696	0
2	0.995399	0.2566	1.02794	3.05728	-4.71754	3.19696	0
3	0.992833	0.305285	1.03871	4.09599	-4.71754	3.19696	0
4	0.98978	0.352247	1.05059	5.14658	-4.71754	3.19696	0
5	0.986257	0.397505	1.06335	6.20993	-4.71754	3.19696	0
6	0.982282	0.441078	1.07677	7.2867	-4.71754	3.19696	0
7	0.977871	0.482985	1.09065	8.37734	-4.71754	3.19696	0
8	0.973042	0.523243	1.1048	9.48215	-4.71754	3.19696	0
9	0.967809	0.561871	1.11909	10.6012	-4.71754	3.19696	0
10	0.96219	0.598887	1.13335	11.7346	-4.71754	3.19696	0
11	0.956201	0.63431	1.14746	12.882	-4.71754	3.19696	0
12	0.949858	0.668159	1.16132	14.0434	-4.71754	3.19696	0
13	0.943177	0.700454	1.17483	15.2182	-4.71754	3.19696	0
14	0.936172	0.731214	1.18789	16.4061	-4.71754	3.19696	0
15	0.92886	0.760459	1.20045	17.6065	-4.71754	3.19696	0
16	0.921256	0.788212	1.21243	18.819	-4.71754	3.19696	0
17	0.913373	0.814494	1.22379	20.0428	-4.71754	3.19696	0
18	0.905228	0.839327	1.23447	21.2772	-4.71754	3.19696	0
19	0.896835	0.862736	1.24444	22.5217	-4.71754	3.19696	0
20	0.888208	0.884743	1.25367	23.7753	-4.71754	3.19696	0
21	0.87936	0.905374	1.26213	25.0375	-4.71754	3.19696	0
22	0.870307	0.924655	1.26981	26.3073	-4.71754	3.19696	0
23	0.86106	0.942611	1.27669	27.584	-4.71754	3.19696	0
24	0.851634	0.959271	1.28276	28.8667	-4.71754	3.19696	0
25	0.842041	0.97466	1.28802	30.1547	-4.71754	3.19696	0
26	0.832295	0.988809	1.29246	31.4472	-4.71754	3.19696	0
27	0.822407	1.00175	1.29609	32.7433	-4.71754	3.19696	0
28	0.812389	1.0135	1.29891	34.0422	-4.71754	3.19696	0
29	0.802254	1.0241	1.30092	35.3431	-4.71754	3.19696	0
30	0.792013	1.03358	1.30214	36.6453	-4.71754	3.19696	0
31	0.781677	1.04197	1.30258	37.9478	-4.71754	3.19696	0
32	0.771258	1.0493	1.30225	39.2501	-4.71754	3.19696	0
33	0.760765	1.0556	1.30117	40.5513	-4.71754	3.19696	0
34	0.750209	1.0609	1.29935	41.8506	-4.71754	3.19696	0
35	0.7396	1.06524	1.29682	43.1474	-4.71754	3.19696	0
36	0.728947	1.06864	1.29359	44.441	-4.71754	3.19696	0
37	0.718261	1.07115	1.28968	45.7307	-4.71754	3.19696	0
38	0.707549	1.07279	1.28511	47.0158	-4.71754	3.19696	0
39	0.696822	1.07359	1.2799	48.2957	-4.71754	3.19696	0
40	0.686086	1.07358	1.27409	49.5698	-4.71754	3.19696	0
