
Current theta : [ -4.57586 , 3.1405 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.152618	1.01059	1.01059	-4.57586	3.1405	0
1	0.997474	0.203525	1.01803	2.02862	-4.57586	3.1405	0
2	0.995439	0.252741	1.02702	3.05564	-4.57586	3.1405	0
3	0.992911	0.300285	1.03733	4.09296	-4.57586	3.1405	0
4	0.989908	0.346175	1.04869	5.14166	-4.57586	3.1405	0
5	0.986447	0.39043	1.0609	6.20256	-4.57586	3.1405	0
6	0.982542	0.433066	1.07375	7.27631	-4.57586	3.1405	0
7	0.978212	0.474101	1.08705	8.36335	-4.57586	3.1405	0
8	0.973471	0.513551	1.10063	9.46398	-4.57586	3.1405	0
9	0.968335	0.551434	1.11434	10.5783	-4.57586	3.1405	0
10	0.962821	0.587765	1.12805	11.7064	-4.57586	3.1405	0
11	0.956943	0.622563	1.14163	12.848	-4.57586	3.1405	0
12	0.950717	0.655845	1.15499	14.003	-4.57586	3.1405	0
13	0.944159	0.687628	1.16802	15.171	-4.57586	3.1405	0
14	0.937283	0.717932	1.18065	16.3517	-4.57586	3.1405	0
15	0.930103	0.746774	1.1928	17.5444	-4.57586	3.1405	0
16	0.922636	0.774175	1.20441	18.7489	-4.57586	3.1405	0
17	0.914894	0.800156	1.21543	19.9643	-4.57586	3.1405	0
18	0.906892	0.824736	1.22582	21.1901	-4.57586	3.1405	0
19	0.898645	0.847938	1.23554	22.4257	-4.57586	3.1405	0
20	0.890166	0.869784	1.24456	23.6702	-4.57586	3.1405	0
21	0.881468	0.890297	1.25284	24.9231	-4.57586	3.1405	0
22	0.872565	0.909501	1.26038	26.1834	-4.57586	3.1405	0
23	0.86347	0.927421	1.26716	27.4506	-4.57586	3.1405	0
24	0.854196	0.944081	1.27316	28.7238	-4.57586	3.1405	0
25	0.844755	0.959509	1.27838	30.0021	-4.57586	3.1405	0
26	0.83516	0.97373	1.28283	31.285	-4.57586	3.1405	0
27	0.825422	0.986772	1.28648	32.5715	-4.57586	3.1405	0
28	0.815555	0.998662	1.28936	33.8608	-4.57586	3.1405	0
29	0.805568	1.00943	1.29147	35.1523	-4.57586	3.1405	0
30	0.795474	1.0191	1.29281	36.4451	-4.57586	3.1405	0
31	0.785283	1.02771	1.29339	37.7385	-4.57586	3.1405	0
32	0.775006	1.03528	1.29323	39.0317	-4.57586	3.1405	0
33	0.764653	1.04185	1.29234	40.324	-4.57586	3.1405	0
34	0.754234	1.04744	1.29073	41.6148	-4.57586	3.1405	0
