
Current theta : [ -3.12753 , 2.51919 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.138756	1.00859	1.00859	-3.12753	2.51919	0
1	0.997612	0.176492	1.0131	2.02169	-3.12753	2.51919	0
2	0.995848	0.213214	1.01842	3.04011	-3.12753	2.51919	0
3	0.993715	0.248929	1.02442	4.06453	-3.12753	2.51919	0
4	0.991226	0.283643	1.03101	5.09554	-3.12753	2.51919	0
5	0.98839	0.317361	1.03809	6.13363	-3.12753	2.51919	0
6	0.985216	0.350088	1.04557	7.1792	-3.12753	2.51919	0
7	0.981715	0.381831	1.05336	8.23256	-3.12753	2.51919	0
8	0.977897	0.412594	1.06137	9.29393	-3.12753	2.51919	0
9	0.973771	0.442383	1.06955	10.3635	-3.12753	2.51919	0
10	0.969347	0.471202	1.07781	11.4413	-3.12753	2.51919	0
11	0.964635	0.499057	1.08608	12.5274	-3.12753	2.51919	0
12	0.959644	0.525954	1.09432	13.6217	-3.12753	2.51919	0
13	0.954385	0.551898	1.10247	14.7242	-3.12753	2.51919	0
14	0.948866	0.576895	1.11047	15.8346	-3.12753	2.51919	0
15	0.943097	0.600952	1.11829	16.9529	-3.12753	2.51919	0
16	0.937088	0.624075	1.12588	18.0788	-3.12753	2.51919	0
17	0.930847	0.646271	1.1332	19.212	-3.12753	2.51919	0
18	0.924384	0.667548	1.14022	20.3522	-3.12753	2.51919	0
19	0.917709	0.687914	1.14692	21.4991	-3.12753	2.51919	0
20	0.910829	0.707377	1.15325	22.6524	-3.12753	2.51919	0
21	0.903756	0.725947	1.15921	23.8116	-3.12753	2.51919	0
22	0.896496	0.743631	1.16477	24.9764	-3.12753	2.51919	0
23	0.88906	0.760441	1.16991	26.1463	-3.12753	2.51919	0
24	0.881455	0.776387	1.17462	27.3209	-3.12753	2.51919	0
25	0.873692	0.791479	1.17889	28.4998	-3.12753	2.51919	0
26	0.865777	0.805728	1.1827	29.6825	-3.12753	2.51919	0
27	0.85772	0.819148	1.18604	30.8685	-3.12753	2.51919	0
28	0.849528	0.83175	1.18891	32.0574	-3.12753	2.51919	0
29	0.841211	0.843546	1.1913	33.2488	-3.12753	2.51919	0
30	0.832775	0.85455	1.19322	34.442	-3.12753	2.51919	0
31	0.82423	0.864776	1.19465	35.6366	-3.12753	2.51919	0
32	0.815582	0.874238	1.1956	36.8322	-3.12753	2.51919	0
33	0.806839	0.882951	1.19607	38.0283	-3.12753	2.51919	0
34	0.79801	0.890929	1.19607	39.2244	-3.12753	2.51919	0
35	0.789101	0.898187	1.19558	40.4199	-3.12753	2.51919	0
36	0.780119	0.904741	1.19463	41.6146	-3.12753	2.51919	0
37	0.771071	0.910607	1.19321	42.8078	-3.12753	2.51919	0
38	0.761965	0.915801	1.19134	43.9991	-3.12753	2.51919	0
39	0.752807	0.92034	1.18901	45.1881	-3.12753	2.51919	0
40	0.743604	0.924239	1.18624	46.3744	-3.12753	2.51919	0
41	0.734362	0.927517	1.18304	47.5574	-3.12753	2.51919	0
42	0.725086	0.930189	1.17941	48.7368	-3.12753	2.51919	0
43	0.715784	0.932272	1.17536	49.9122	-3.12753	2.51919	0
44	0.706462	0.933784	1.17091	51.0831	-3.12753	2.51919	0
45	0.697124	0.934742	1.16607	52.2492	-3.12753	2.51919	0
46	0.687776	0.935164	1.16085	53.41	-3.12753	2.51919	0
47	0.678425	0.935065	1.15525	54.5653	-3.12753	2.51919	0
48	0.669074	0.934464	1.1493	55.7146	-3.12753	2.51919	0
49	0.65973	0.933378	1.143	56.8576	-3.12753	2.51919	0
50	0.650396	0.931824	1.13636	57.9939	-3.12753	2.51919	0
51	0.641078	0.929818	1.1294	59.1233	-3.12753	2.51919	0
52	0.631779	0.927378	1.12213	60.2455	-3.12753	2.51919	0
53	0.622506	0.92452	1.11456	61.36	-3.12753	2.51919	0
54	0.61326	0.921261	1.10671	62.4667	-3.12753	2.51919	0
55	0.604048	0.917618	1.09859	63.5653	-3.12753	2.51919	0
56	0.594872	0.913605	1.0902	64.6555	-3.12753	2.51919	0
57	0.585736	0.90924	1.08157	65.7371	-3.12753	2.51919	0
58	0.576643	0.904538	1.07271	66.8098	-3.12753	2.51919	0
59	0.567598	0.899515	1.06362	67.8734	-3.12753	2.51919	0
60	0.558603	0.894185	1.05433	68.9278	-3.12753	2.51919	0
61	0.549661	0.888563	1.04483	69.9726	-3.12753	2.51919	0
62	0.540775	0.882665	1.03515	71.0077	-3.12753	2.51919	0
63	0.531948	0.876504	1.02529	72.033	-3.12753	2.51919	0
64	0.523183	0.870095	1.01528	73.0483	-3.12753	2.51919	0
65	0.514482	0.863451	1.00511	74.0534	-3.12753	2.51919	0
66	0.505848	0.856585	0.994796	75.0482	-3.12753	2.51919	0
67	0.497282	0.849511	0.984357	76.0326	-3.12753	2.51919	0
68	0.488787	0.842241	0.973798	77.0064	-3.12753	2.51919	0
69	0.480365	0.834788	0.963131	77.9695	-3.12753	2.51919	0
70	0.472017	0.827164	0.952365	78.9219	-3.12753	2.51919	0
71	0.463745	0.81938	0.941511	79.8634	-3.12753	2.51919	0
72	0.455551	0.811448	0.930577	80.7939	-3.12753	2.51919	0
73	0.447437	0.803378	0.919574	81.7135	-3.12753	2.51919	0
74	0.439403	0.795182	0.90851	82.622	-3.12753	2.51919	0
75	0.431451	0.78687	0.897393	83.5194	-3.12753	2.51919	0
76	0.423582	0.778452	0.886233	84.4057	-3.12753	2.51919	0
77	0.415798	0.769937	0.875037	85.2807	-3.12753	2.51919	0
78	0.408099	0.761334	0.863814	86.1445	-3.12753	2.51919	0
79	0.400485	0.752654	0.85257	86.9971	-3.12753	2.51919	0
80	0.392959	0.743904	0.841314	87.8384	-3.12753	2.51919	0
81	0.38552	0.735093	0.830052	88.6684	-3.12753	2.51919	0
82	0.378169	0.726228	0.818791	89.4872	-3.12753	2.51919	0
83	0.370906	0.717318	0.807538	90.2948	-3.12753	2.51919	0
84	0.363733	0.708371	0.796298	91.0911	-3.12753	2.51919	0
85	0.35665	0.699392	0.785078	91.8761	-3.12753	2.51919	0
86	0.349656	0.69039	0.773884	92.65	-3.12753	2.51919	0
87	0.342752	0.68137	0.762721	93.4128	-3.12753	2.51919	0
88	0.335938	0.672339	0.751594	94.1643	-3.12753	2.51919	0
89	0.329215	0.663302	0.740508	94.9049	-3.12753	2.51919	0
90	0.322582	0.654267	0.729468	95.6343	-3.12753	2.51919	0
91	0.316039	0.645237	0.718479	96.3528	-3.12753	2.51919	0
92	0.309587	0.636219	0.707544	97.0603	-3.12753	2.51919	0
93	0.303224	0.627218	0.696668	97.757	-3.12753	2.51919	0
94	0.296952	0.618237	0.685855	98.4429	-3.12753	2.51919	0
95	0.29077	0.609282	0.675109	99.118	-3.12753	2.51919	0
96	0.284677	0.600357	0.664432	99.7824	-3.12753	2.51919	0
97	0.278674	0.591466	0.653828	100.436	-3.12753	2.51919	0
98	0.272759	0.582613	0.6433	101.08	-3.12753	2.51919	0
99	0.266933	0.573801	0.632851	101.712	-3.12753	2.51919	0
100	0.261195	0.565034	0.622484	102.335	-3.12753	2.51919	0
101	0.255544	0.556316	0.612201	102.947	-3.12753	2.51919	0
102	0.249981	0.547649	0.602005	103.549	-3.12753	2.51919	0
103	0.244505	0.539037	0.591898	104.141	-3.12753	2.51919	0
104	0.239114	0.530481	0.581881	104.723	-3.12753	2.51919	0
105	0.23381	0.521985	0.571958	105.295	-3.12753	2.51919	0
106	0.22859	0.513552	0.562128	105.857	-3.12753	2.51919	0
107	0.223454	0.505182	0.552395	106.409	-3.12753	2.51919	0
108	0.218402	0.496879	0.54276	106.952	-3.12753	2.51919	0
109	0.213434	0.488645	0.533224	107.485	-3.12753	2.51919	0
110	0.208547	0.48048	0.523787	108.009	-3.12753	2.51919	0
111	0.203742	0.472388	0.514453	108.524	-3.12753	2.51919	0
112	0.199018	0.46437	0.50522	109.029	-3.12753	2.51919	0
113	0.194375	0.456426	0.496091	109.525	-3.12753	2.51919	0
114	0.18981	0.448559	0.487066	110.012	-3.12753	2.51919	0
115	0.185325	0.440769	0.478145	110.49	-3.12753	2.51919	0
116	0.180917	0.433058	0.46933	110.959	-3.12753	2.51919	0
117	0.176587	0.425427	0.460621	111.42	-3.12753	2.51919	0
118	0.172332	0.417877	0.452017	111.872	-3.12753	2.51919	0
119	0.168154	0.410408	0.443521	112.316	-3.12753	2.51919	0
120	0.164049	0.403022	0.435131	112.751	-3.12753	2.51919	0
121	0.160019	0.395718	0.426848	113.178	-3.12753	2.51919	0
122	0.156062	0.388499	0.418672	113.596	-3.12753	2.51919	0
123	0.152177	0.381363	0.410604	114.007	-3.12753	2.51919	0
124	0.148363	0.374311	0.402642	114.409	-3.12753	2.51919	0
125	0.14462	0.367345	0.394787	114.804	-3.12753	2.51919	0
126	0.140947	0.360463	0.38704	115.191	-3.12753	2.51919	0
127	0.137342	0.353667	0.379398	115.571	-3.12753	2.51919	0
128	0.133806	0.346956	0.371864	115.943	-3.12753	2.51919	0
129	0.130336	0.340331	0.364435	116.307	-3.12753	2.51919	0
130	0.126933	0.333792	0.357112	116.664	-3.12753	2.51919	0
131	0.123595	0.327338	0.349894	117.014	-3.12753	2.51919	0
132	0.120321	0.32097	0.342781	117.357	-3.12753	2.51919	0
133	0.117112	0.314687	0.335772	117.693	-3.12753	2.51919	0
134	0.113965	0.308489	0.328867	118.021	-3.12753	2.51919	0
135	0.11088	0.302377	0.322066	118.343	-3.12753	2.51919	0
136	0.107856	0.29635	0.315367	118.659	-3.12753	2.51919	0
137	0.104893	0.290407	0.308769	118.968	-3.12753	2.51919	0
138	0.101989	0.284548	0.302274	119.27	-3.12753	2.51919	0
139	0.0991432	0.278774	0.295879	119.566	-3.12753	2.51919	0
140	0.0963554	0.273083	0.289583	119.855	-3.12753	2.51919	0
141	0.0936246	0.267475	0.283387	120.139	-3.12753	2.51919	0
142	0.0909499	0.26195	0.27729	120.416	-3.12753	2.51919	0
143	0.0883304	0.256507	0.271289	120.687	-3.12753	2.51919	0
