
Current theta : [ -3.69663 , 2.77389 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.144192	1.00935	1.00935	-3.69663	2.77389	0
1	0.997558	0.187109	1.01495	2.02431	-3.69663	2.77389	0
2	0.995687	0.228761	1.02163	3.04593	-3.69663	2.77389	0
3	0.993399	0.26916	1.02922	4.07515	-3.69663	2.77389	0
4	0.990708	0.308314	1.03757	5.11273	-3.69663	2.77389	0
5	0.987625	0.346235	1.04656	6.15928	-3.69663	2.77389	0
6	0.984162	0.382931	1.05604	7.21532	-3.69663	2.77389	0
7	0.980333	0.418411	1.06589	8.28121	-3.69663	2.77389	0
8	0.976149	0.452684	1.07601	9.35721	-3.69663	2.77389	0
9	0.971622	0.48576	1.08628	10.4435	-3.69663	2.77389	0
10	0.966764	0.517647	1.09663	11.5401	-3.69663	2.77389	0
11	0.961588	0.548355	1.10695	12.6471	-3.69663	2.77389	0
12	0.956104	0.577893	1.11718	13.7643	-3.69663	2.77389	0
13	0.950325	0.606272	1.12725	14.8915	-3.69663	2.77389	0
14	0.944263	0.6335	1.13708	16.0286	-3.69663	2.77389	0
15	0.937928	0.65959	1.14663	17.1752	-3.69663	2.77389	0
16	0.931332	0.684551	1.15585	18.3311	-3.69663	2.77389	0
17	0.924486	0.708396	1.16469	19.4958	-3.69663	2.77389	0
18	0.917402	0.731136	1.17311	20.6689	-3.69663	2.77389	0
19	0.910091	0.752784	1.18108	21.85	-3.69663	2.77389	0
20	0.902563	0.773353	1.18857	23.0385	-3.69663	2.77389	0
21	0.89483	0.792858	1.19555	24.2341	-3.69663	2.77389	0
22	0.886901	0.811312	1.20201	25.4361	-3.69663	2.77389	0
23	0.878788	0.82873	1.20792	26.644	-3.69663	2.77389	0
24	0.870501	0.845128	1.21327	27.8573	-3.69663	2.77389	0
25	0.862049	0.860522	1.21804	29.0753	-3.69663	2.77389	0
26	0.853444	0.874929	1.22224	30.2975	-3.69663	2.77389	0
27	0.844695	0.888366	1.22585	31.5234	-3.69663	2.77389	0
28	0.835811	0.900851	1.22887	32.7523	-3.69663	2.77389	0
29	0.826803	0.912402	1.23129	33.9835	-3.69663	2.77389	0
30	0.817679	0.923038	1.23313	35.2167	-3.69663	2.77389	0
31	0.808448	0.932778	1.23437	36.451	-3.69663	2.77389	0
32	0.799121	0.941643	1.23502	37.6861	-3.69663	2.77389	0
33	0.789704	0.949651	1.2351	38.9212	-3.69663	2.77389	0
34	0.780208	0.956824	1.2346	40.1558	-3.69663	2.77389	0
35	0.770639	0.963183	1.23353	41.3893	-3.69663	2.77389	0
36	0.761008	0.968747	1.23191	42.6212	-3.69663	2.77389	0
37	0.75132	0.97354	1.22974	43.8509	-3.69663	2.77389	0
38	0.741585	0.977582	1.22703	45.078	-3.69663	2.77389	0
39	0.731809	0.980895	1.2238	46.3018	-3.69663	2.77389	0
40	0.722	0.9835	1.22006	47.5219	-3.69663	2.77389	0
41	0.712165	0.985421	1.21583	48.7377	-3.69663	2.77389	0
42	0.702311	0.986678	1.2111	49.9488	-3.69663	2.77389	0
43	0.692444	0.987293	1.20591	51.1547	-3.69663	2.77389	0
44	0.682571	0.987289	1.20027	52.355	-3.69663	2.77389	0
45	0.672698	0.986688	1.19418	53.5491	-3.69663	2.77389	0
46	0.662831	0.98551	1.18768	54.7368	-3.69663	2.77389	0
47	0.652976	0.983779	1.18076	55.9176	-3.69663	2.77389	0
48	0.643138	0.981514	1.17346	57.091	-3.69663	2.77389	0
49	0.633323	0.978739	1.16577	58.2568	-3.69663	2.77389	0
50	0.623536	0.975473	1.15773	59.4145	-3.69663	2.77389	0
51	0.613781	0.971737	1.14935	60.5639	-3.69663	2.77389	0
52	0.604064	0.967553	1.14064	61.7045	-3.69663	2.77389	0
53	0.594388	0.96294	1.13161	62.8361	-3.69663	2.77389	0
54	0.584759	0.957918	1.1223	63.9584	-3.69663	2.77389	0
55	0.57518	0.952507	1.1127	65.0711	-3.69663	2.77389	0
56	0.565654	0.946725	1.10284	66.174	-3.69663	2.77389	0
