
Current theta : [ -3.65926 , 2.75762 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.143835	1.0093	1.0093	-3.65926	2.75762	0
1	0.997562	0.186412	1.01483	2.02413	-3.65926	2.75762	0
2	0.995698	0.227741	1.02141	3.04554	-3.65926	2.75762	0
3	0.99342	0.267833	1.02889	4.07443	-3.65926	2.75762	0
4	0.990742	0.306698	1.03713	5.11156	-3.65926	2.75762	0
5	0.987675	0.344345	1.04598	6.15754	-3.65926	2.75762	0
6	0.984231	0.380784	1.05532	7.21286	-3.65926	2.75762	0
7	0.980424	0.416022	1.06504	8.2779	-3.65926	2.75762	0
8	0.976263	0.450069	1.07501	9.35291	-3.65926	2.75762	0
9	0.971763	0.482933	1.08515	10.4381	-3.65926	2.75762	0
10	0.966933	0.514624	1.09535	11.5334	-3.65926	2.75762	0
11	0.961787	0.545149	1.10554	12.639	-3.65926	2.75762	0
12	0.956336	0.57452	1.11564	13.7546	-3.65926	2.75762	0
13	0.95059	0.602744	1.12558	14.8802	-3.65926	2.75762	0
14	0.944563	0.629832	1.13529	16.0155	-3.65926	2.75762	0
15	0.938265	0.655794	1.14473	17.1602	-3.65926	2.75762	0
16	0.931707	0.680642	1.15384	18.314	-3.65926	2.75762	0
17	0.9249	0.704385	1.16258	19.4766	-3.65926	2.75762	0
18	0.917856	0.727036	1.17091	20.6475	-3.65926	2.75762	0
19	0.910586	0.748607	1.1788	21.8263	-3.65926	2.75762	0
20	0.9031	0.769111	1.18622	23.0126	-3.65926	2.75762	0
21	0.895409	0.788561	1.19314	24.2057	-3.65926	2.75762	0
22	0.887523	0.806972	1.19954	25.4052	-3.65926	2.75762	0
23	0.879454	0.824357	1.20541	26.6106	-3.65926	2.75762	0
24	0.87121	0.840733	1.21072	27.8214	-3.65926	2.75762	0
25	0.862803	0.856114	1.21547	29.0368	-3.65926	2.75762	0
26	0.854241	0.870518	1.21964	30.2565	-3.65926	2.75762	0
27	0.845536	0.883961	1.22324	31.4797	-3.65926	2.75762	0
28	0.836697	0.896461	1.22626	32.706	-3.65926	2.75762	0
29	0.827732	0.908035	1.22869	33.9347	-3.65926	2.75762	0
30	0.818652	0.918702	1.23053	35.1652	-3.65926	2.75762	0
31	0.809465	0.928481	1.23179	36.397	-3.65926	2.75762	0
32	0.80018	0.937391	1.23247	37.6295	-3.65926	2.75762	0
33	0.790806	0.945451	1.23258	38.862	-3.65926	2.75762	0
34	0.781351	0.952683	1.23212	40.0941	-3.65926	2.75762	0
35	0.771825	0.959106	1.2311	41.3252	-3.65926	2.75762	0
36	0.762234	0.964742	1.22952	42.5548	-3.65926	2.75762	0
37	0.752586	0.96961	1.22741	43.7822	-3.65926	2.75762	0
38	0.74289	0.973732	1.22476	45.0069	-3.65926	2.75762	0
39	0.733153	0.97713	1.2216	46.2285	-3.65926	2.75762	0
40	0.723381	0.979825	1.21792	47.4465	-3.65926	2.75762	0
41	0.713583	0.981838	1.21376	48.6602	-3.65926	2.75762	0
42	0.703765	0.983192	1.20911	49.8693	-3.65926	2.75762	0
43	0.693933	0.983907	1.204	51.0733	-3.65926	2.75762	0
44	0.684094	0.984006	1.19844	52.2718	-3.65926	2.75762	0
45	0.674254	0.983509	1.19244	53.4642	-3.65926	2.75762	0
46	0.664419	0.982439	1.18602	54.6502	-3.65926	2.75762	0
47	0.654594	0.980817	1.17919	55.8294	-3.65926	2.75762	0
48	0.644786	0.978663	1.17198	57.0014	-3.65926	2.75762	0
49	0.634999	0.976	1.16439	58.1658	-3.65926	2.75762	0
50	0.625239	0.972847	1.15644	59.3222	-3.65926	2.75762	0
51	0.615511	0.969226	1.14815	60.4704	-3.65926	2.75762	0
52	0.605819	0.965156	1.13954	61.6099	-3.65926	2.75762	0
53	0.596167	0.960658	1.13061	62.7405	-3.65926	2.75762	0
54	0.586561	0.955752	1.12139	63.8619	-3.65926	2.75762	0
55	0.577003	0.950456	1.11189	64.9738	-3.65926	2.75762	0
56	0.567499	0.94479	1.10213	66.0759	-3.65926	2.75762	0
57	0.558051	0.938772	1.09211	67.168	-3.65926	2.75762	0
58	0.548663	0.932421	1.08187	68.2499	-3.65926	2.75762	0
59	0.539339	0.925755	1.0714	69.3213	-3.65926	2.75762	0
60	0.530081	0.918791	1.06074	70.382	-3.65926	2.75762	0
61	0.520893	0.911545	1.04988	71.4319	-3.65926	2.75762	0
62	0.511778	0.904036	1.03884	72.4708	-3.65926	2.75762	0
63	0.502737	0.896279	1.02765	73.4984	-3.65926	2.75762	0
64	0.493775	0.888289	1.0163	74.5147	-3.65926	2.75762	0
65	0.484892	0.880083	1.00482	75.5195	-3.65926	2.75762	0
66	0.476091	0.871674	0.993216	76.5128	-3.65926	2.75762	0
67	0.467374	0.863078	0.9815	77.4943	-3.65926	2.75762	0
68	0.458743	0.854308	0.969684	78.4639	-3.65926	2.75762	0
69	0.4502	0.845378	0.957781	79.4217	-3.65926	2.75762	0
70	0.441747	0.836302	0.945801	80.3675	-3.65926	2.75762	0
71	0.433384	0.827091	0.933756	81.3013	-3.65926	2.75762	0
72	0.425113	0.817758	0.921655	82.2229	-3.65926	2.75762	0
73	0.416935	0.808314	0.909509	83.1324	-3.65926	2.75762	0
74	0.408852	0.798772	0.897328	84.0298	-3.65926	2.75762	0
75	0.400864	0.789142	0.88512	84.9149	-3.65926	2.75762	0
76	0.392973	0.779434	0.872895	85.7878	-3.65926	2.75762	0
77	0.385178	0.76966	0.860662	86.6484	-3.65926	2.75762	0
78	0.377482	0.759827	0.848428	87.4969	-3.65926	2.75762	0
79	0.369884	0.749946	0.836202	88.3331	-3.65926	2.75762	0
80	0.362384	0.740026	0.823991	89.1571	-3.65926	2.75762	0
81	0.354984	0.730075	0.811802	89.9689	-3.65926	2.75762	0
82	0.347683	0.720101	0.799643	90.7685	-3.65926	2.75762	0
83	0.340482	0.710112	0.78752	91.556	-3.65926	2.75762	0
84	0.333381	0.700116	0.775439	92.3315	-3.65926	2.75762	0
85	0.32638	0.69012	0.763406	93.0949	-3.65926	2.75762	0
86	0.319479	0.680129	0.751427	93.8463	-3.65926	2.75762	0
87	0.312677	0.670152	0.739507	94.5858	-3.65926	2.75762	0
88	0.305976	0.660194	0.727652	95.3135	-3.65926	2.75762	0
89	0.299374	0.650261	0.715866	96.0293	-3.65926	2.75762	0
90	0.292871	0.640358	0.704153	96.7335	-3.65926	2.75762	0
91	0.286468	0.630491	0.692519	97.426	-3.65926	2.75762	0
92	0.280163	0.620664	0.680966	98.107	-3.65926	2.75762	0
93	0.273956	0.610882	0.669499	98.7765	-3.65926	2.75762	0
94	0.267847	0.60115	0.658122	99.4346	-3.65926	2.75762	0
95	0.261836	0.591472	0.646837	100.081	-3.65926	2.75762	0
