
Current theta : [ -4.17993 , 2.97904 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.14882	1.01002	1.01002	-4.17993	2.97904	0
1	0.997512	0.196131	1.01661	2.02663	-4.17993	2.97904	0
2	0.99555	0.241949	1.02453	3.05116	-4.17993	2.97904	0
3	0.993131	0.286289	1.03357	4.08474	-4.17993	2.97904	0
4	0.990268	0.329164	1.04354	5.12828	-4.17993	2.97904	0
5	0.986976	0.37059	1.05426	6.18254	-4.17993	2.97904	0
6	0.983271	0.410578	1.06555	7.24808	-4.17993	2.97904	0
7	0.979165	0.449144	1.07726	8.32535	-4.17993	2.97904	0
8	0.974673	0.486298	1.08925	9.4146	-4.17993	2.97904	0
9	0.96981	0.522055	1.1014	10.516	-4.17993	2.97904	0
10	0.96459	0.556428	1.11357	11.6296	-4.17993	2.97904	0
11	0.959026	0.58943	1.12568	12.7553	-4.17993	2.97904	0
12	0.953131	0.621074	1.13763	13.8929	-4.17993	2.97904	0
13	0.94692	0.651375	1.14932	15.0422	-4.17993	2.97904	0
14	0.940407	0.680347	1.16071	16.2029	-4.17993	2.97904	0
15	0.933603	0.708005	1.1717	17.3746	-4.17993	2.97904	0
16	0.926523	0.734364	1.18226	18.5569	-4.17993	2.97904	0
17	0.91918	0.759441	1.19233	19.7492	-4.17993	2.97904	0
18	0.911585	0.783251	1.20186	20.9511	-4.17993	2.97904	0
19	0.903753	0.805814	1.21083	22.1619	-4.17993	2.97904	0
20	0.895695	0.827145	1.2192	23.3811	-4.17993	2.97904	0
21	0.887423	0.847265	1.22694	24.608	-4.17993	2.97904	0
22	0.87895	0.866192	1.23404	25.8421	-4.17993	2.97904	0
23	0.870289	0.883947	1.24047	27.0825	-4.17993	2.97904	0
24	0.861449	0.90055	1.24623	28.3288	-4.17993	2.97904	0
25	0.852444	0.916022	1.2513	29.5801	-4.17993	2.97904	0
26	0.843283	0.930385	1.25568	30.8357	-4.17993	2.97904	0
27	0.833979	0.943662	1.25937	32.0951	-4.17993	2.97904	0
28	0.824543	0.955877	1.26237	33.3575	-4.17993	2.97904	0
29	0.814984	0.967051	1.26467	34.6221	-4.17993	2.97904	0
30	0.805314	0.977211	1.26628	35.8884	-4.17993	2.97904	0
31	0.795541	0.986379	1.26721	37.1556	-4.17993	2.97904	0
32	0.785678	0.994582	1.26747	38.4231	-4.17993	2.97904	0
33	0.775732	1.00184	1.26706	39.6902	-4.17993	2.97904	0
34	0.765713	1.00819	1.266	40.9562	-4.17993	2.97904	0
35	0.755631	1.01365	1.2643	42.2205	-4.17993	2.97904	0
36	0.745495	1.01824	1.26198	43.4825	-4.17993	2.97904	0
37	0.735313	1.022	1.25904	44.7415	-4.17993	2.97904	0
38	0.725093	1.02495	1.2555	45.997	-4.17993	2.97904	0
39	0.714843	1.02712	1.25139	47.2484	-4.17993	2.97904	0
40	0.704572	1.02852	1.24671	48.4951	-4.17993	2.97904	0
41	0.694287	1.0292	1.24149	49.7366	-4.17993	2.97904	0
42	0.683995	1.02917	1.23574	50.9723	-4.17993	2.97904	0
43	0.673703	1.02847	1.22948	52.2018	-4.17993	2.97904	0
44	0.663418	1.02711	1.22273	53.4245	-4.17993	2.97904	0
45	0.653147	1.02513	1.21552	54.6401	-4.17993	2.97904	0
46	0.642896	1.02254	1.20785	55.8479	-4.17993	2.97904	0
47	0.63267	1.01938	1.19975	57.0477	-4.17993	2.97904	0
