
Current theta : [ -0.1 , 0.1 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.1109	1.00514	1.00514	-0.1	0.1	0
1	0.997891	0.121776	1.00529	2.01043	-0.1	0.1	0
2	0.996673	0.132626	1.00546	3.01589	-0.1	0.1	0
3	0.995347	0.143448	1.00563	4.02152	-0.1	0.1	0
4	0.993913	0.15424	1.00581	5.02733	-0.1	0.1	0
5	0.99237	0.165	1.00599	6.03332	-0.1	0.1	0
6	0.99072	0.175726	1.00618	7.03951	-0.1	0.1	0
7	0.988963	0.186416	1.00638	8.04589	-0.1	0.1	0
8	0.987099	0.197067	1.00658	9.05246	-0.1	0.1	0
9	0.985128	0.207677	1.00678	10.0592	-0.1	0.1	0
10	0.983051	0.218245	1.00699	11.0662	-0.1	0.1	0
11	0.980869	0.228767	1.00719	12.0734	-0.1	0.1	0
12	0.978581	0.239241	1.0074	13.0808	-0.1	0.1	0
13	0.976189	0.249665	1.00761	14.0884	-0.1	0.1	0
14	0.973692	0.260036	1.00782	15.0963	-0.1	0.1	0
15	0.971092	0.270351	1.00802	16.1043	-0.1	0.1	0
16	0.968388	0.280609	1.00822	17.1125	-0.1	0.1	0
17	0.965582	0.290806	1.00842	18.1209	-0.1	0.1	0
18	0.962674	0.30094	1.00862	19.1295	-0.1	0.1	0
19	0.959665	0.311008	1.0088	20.1383	-0.1	0.1	0
20	0.956555	0.321007	1.00898	21.1473	-0.1	0.1	0
21	0.953345	0.330935	1.00915	22.1565	-0.1	0.1	0
22	0.950035	0.34079	1.00931	23.1658	-0.1	0.1	0
23	0.946627	0.350567	1.00946	24.1752	-0.1	0.1	0
24	0.943122	0.360265	1.00959	25.1848	-0.1	0.1	0
25	0.939519	0.369881	1.00971	26.1945	-0.1	0.1	0
26	0.93582	0.379412	1.00981	27.2043	-0.1	0.1	0
27	0.932026	0.388855	1.00989	28.2142	-0.1	0.1	0
28	0.928137	0.398208	1.00995	29.2242	-0.1	0.1	0
29	0.924155	0.407468	1.01	30.2342	-0.1	0.1	0
30	0.920081	0.416631	1.01001	31.2442	-0.1	0.1	0
31	0.915914	0.425696	1.01001	32.2542	-0.1	0.1	0
32	0.911657	0.43466	1.00997	33.2642	-0.1	0.1	0
33	0.907311	0.443519	1.00991	34.2741	-0.1	0.1	0
34	0.902876	0.452272	1.00982	35.2839	-0.1	0.1	0
35	0.898353	0.460916	1.00969	36.2936	-0.1	0.1	0
36	0.893744	0.469447	1.00953	37.3031	-0.1	0.1	0
