
Current theta : [ -3.87731 , 2.85169 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.145921	1.0096	1.0096	-3.87731	2.85169	0
1	0.997541	0.190482	1.01556	2.02517	-3.87731	2.85169	0
2	0.995636	0.233693	1.02269	3.04786	-3.87731	2.85169	0
3	0.993299	0.275569	1.03082	4.07868	-3.87731	2.85169	0
4	0.990543	0.31612	1.03976	5.11844	-3.87731	2.85169	0
5	0.987382	0.355358	1.04938	6.16782	-3.87731	2.85169	0
6	0.983829	0.393293	1.05953	7.22735	-3.87731	2.85169	0
7	0.979896	0.429935	1.07007	8.29741	-3.87731	2.85169	0
8	0.975596	0.465296	1.08087	9.37829	-3.87731	2.85169	0
9	0.970943	0.499386	1.09184	10.4701	-3.87731	2.85169	0
10	0.965949	0.532215	1.10287	11.573	-3.87731	2.85169	0
11	0.960627	0.563794	1.11385	12.6868	-3.87731	2.85169	0
12	0.954989	0.594134	1.12472	13.8116	-3.87731	2.85169	0
13	0.949048	0.623246	1.1354	14.947	-3.87731	2.85169	0
14	0.942816	0.651142	1.14581	16.0928	-3.87731	2.85169	0
15	0.936304	0.677834	1.15591	17.2487	-3.87731	2.85169	0
16	0.929526	0.703335	1.16563	18.4143	-3.87731	2.85169	0
17	0.922492	0.727657	1.17494	19.5893	-3.87731	2.85169	0
18	0.915216	0.750815	1.18378	20.773	-3.87731	2.85169	0
19	0.907708	0.772823	1.19214	21.9652	-3.87731	2.85169	0
20	0.899979	0.793696	1.19996	23.1651	-3.87731	2.85169	0
21	0.892043	0.813448	1.20724	24.3724	-3.87731	2.85169	0
22	0.883908	0.832098	1.21395	25.5863	-3.87731	2.85169	0
23	0.875587	0.84966	1.22007	26.8064	-3.87731	2.85169	0
24	0.86709	0.866153	1.22559	28.032	-3.87731	2.85169	0
25	0.858429	0.881594	1.23049	29.2625	-3.87731	2.85169	0
26	0.849613	0.896002	1.23477	30.4973	-3.87731	2.85169	0
27	0.840653	0.909397	1.23843	31.7357	-3.87731	2.85169	0
28	0.831559	0.921798	1.24145	32.9771	-3.87731	2.85169	0
29	0.822341	0.933225	1.24385	34.221	-3.87731	2.85169	0
30	0.813009	0.943699	1.24561	35.4666	-3.87731	2.85169	0
31	0.803572	0.953241	1.24675	36.7134	-3.87731	2.85169	0
32	0.794039	0.961873	1.24728	37.9606	-3.87731	2.85169	0
33	0.784421	0.969617	1.24719	39.2078	-3.87731	2.85169	0
34	0.774724	0.976495	1.24649	40.4543	-3.87731	2.85169	0
35	0.76496	0.982531	1.2452	41.6995	-3.87731	2.85169	0
36	0.755134	0.987745	1.24333	42.9428	-3.87731	2.85169	0
37	0.745257	0.992163	1.24088	44.1837	-3.87731	2.85169	0
38	0.735335	0.995807	1.23788	45.4216	-3.87731	2.85169	0
39	0.725377	0.998701	1.23433	46.6559	-3.87731	2.85169	0
40	0.71539	1.00087	1.23025	47.8862	-3.87731	2.85169	0
41	0.705381	1.00233	1.22566	49.1118	-3.87731	2.85169	0
42	0.695358	1.00312	1.22056	50.3324	-3.87731	2.85169	0
43	0.685327	1.00324	1.21498	51.5474	-3.87731	2.85169	0
44	0.675294	1.00274	1.20893	52.7563	-3.87731	2.85169	0
45	0.665267	1.00163	1.20243	53.9587	-3.87731	2.85169	0
46	0.655251	0.999926	1.19549	55.1542	-3.87731	2.85169	0
47	0.645252	0.997664	1.18814	56.3424	-3.87731	2.85169	0
48	0.635275	0.994862	1.18039	57.5228	-3.87731	2.85169	0
49	0.625326	0.991542	1.17226	58.695	-3.87731	2.85169	0
50	0.615411	0.987727	1.16376	59.8588	-3.87731	2.85169	0
51	0.605534	0.98344	1.15491	61.0137	-3.87731	2.85169	0
52	0.595699	0.9787	1.14574	62.1594	-3.87731	2.85169	0
53	0.585912	0.973531	1.13625	63.2957	-3.87731	2.85169	0
54	0.576177	0.967952	1.12646	64.4221	-3.87731	2.85169	0
55	0.566497	0.961985	1.11639	65.5385	-3.87731	2.85169	0
56	0.556878	0.955649	1.10606	66.6446	-3.87731	2.85169	0
57	0.547321	0.948965	1.09549	67.7401	-3.87731	2.85169	0
58	0.537831	0.941951	1.08468	68.8248	-3.87731	2.85169	0
59	0.528412	0.934626	1.07366	69.8984	-3.87731	2.85169	0
60	0.519066	0.927009	1.06244	70.9609	-3.87731	2.85169	0
61	0.509796	0.919118	1.05103	72.0119	-3.87731	2.85169	0
62	0.500604	0.910969	1.03946	73.0514	-3.87731	2.85169	0
63	0.491495	0.902581	1.02773	74.0791	-3.87731	2.85169	0
64	0.482469	0.893968	1.01585	75.0949	-3.87731	2.85169	0
65	0.473529	0.885148	1.00385	76.0988	-3.87731	2.85169	0
66	0.464678	0.876135	0.991735	77.0905	-3.87731	2.85169	0
67	0.455916	0.866944	0.979516	78.07	-3.87731	2.85169	0
68	0.447247	0.857591	0.967208	79.0372	-3.87731	2.85169	0
69	0.438671	0.848088	0.954822	79.9921	-3.87731	2.85169	0
