
Current theta : [ -5.5439 , 3.51387 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.161925	1.01204	1.01204	-5.5439	3.51387	0
1	0.997381	0.221606	1.0217	2.03374	-5.5439	3.51387	0
2	0.995165	0.279075	1.03355	3.0673	-5.5439	3.51387	0
3	0.992374	0.334364	1.04719	4.11449	-5.5439	3.51387	0
4	0.98903	0.387504	1.06223	5.17672	-5.5439	3.51387	0
5	0.985155	0.438524	1.07835	6.25507	-5.5439	3.51387	0
6	0.98077	0.487453	1.09523	7.35029	-5.5439	3.51387	0
7	0.975895	0.53432	1.1126	8.46289	-5.5439	3.51387	0
8	0.970552	0.579152	1.13022	9.59311	-5.5439	3.51387	0
9	0.964761	0.621977	1.14788	10.741	-5.5439	3.51387	0
10	0.958541	0.662824	1.16539	11.9064	-5.5439	3.51387	0
11	0.951913	0.701721	1.1826	13.089	-5.5439	3.51387	0
12	0.944896	0.738697	1.19938	14.2883	-5.5439	3.51387	0
13	0.937509	0.773781	1.21559	15.5039	-5.5439	3.51387	0
14	0.929771	0.807004	1.23115	16.7351	-5.5439	3.51387	0
15	0.921701	0.838397	1.24597	17.9811	-5.5439	3.51387	0
16	0.913317	0.86799	1.25998	19.241	-5.5439	3.51387	0
17	0.904637	0.895817	1.27313	20.5142	-5.5439	3.51387	0
18	0.895679	0.921911	1.28536	21.7995	-5.5439	3.51387	0
19	0.88646	0.946305	1.29665	23.0962	-5.5439	3.51387	0
20	0.876997	0.969035	1.30696	24.4031	-5.5439	3.51387	0
21	0.867306	0.990137	1.31628	25.7194	-5.5439	3.51387	0
22	0.857405	1.00965	1.32459	27.044	-5.5439	3.51387	0
23	0.847308	1.0276	1.33188	28.3759	-5.5439	3.51387	0
24	0.837032	1.04404	1.33815	29.714	-5.5439	3.51387	0
25	0.826592	1.05901	1.34341	31.0575	-5.5439	3.51387	0
26	0.816002	1.07253	1.34766	32.4051	-5.5439	3.51387	0
27	0.805277	1.08466	1.35091	33.756	-5.5439	3.51387	0
28	0.79443	1.09543	1.35317	35.1092	-5.5439	3.51387	0
29	0.783476	1.10488	1.35447	36.4637	-5.5439	3.51387	0
30	0.772427	1.11306	1.35482	37.8185	-5.5439	3.51387	0
31	0.761296	1.12001	1.35425	39.1727	-5.5439	3.51387	0
32	0.750096	1.12576	1.35277	40.5255	-5.5439	3.51387	0
33	0.738839	1.13036	1.35041	41.8759	-5.5439	3.51387	0
34	0.727535	1.13386	1.3472	43.2231	-5.5439	3.51387	0
35	0.716196	1.13629	1.34317	44.5663	-5.5439	3.51387	0
36	0.704833	1.1377	1.33834	45.9046	-5.5439	3.51387	0
