
Current theta : [ -4.96015 , 3.29213 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.156309	1.01115	1.01115	-4.96015	3.29213	0
1	0.997437	0.210702	1.01945	2.0306	-4.96015	3.29213	0
2	0.99533	0.263204	1.02954	3.06015	-4.96015	3.29213	0
3	0.992698	0.313837	1.04113	4.10127	-4.96015	3.29213	0
4	0.989559	0.362626	1.05391	5.15518	-4.96015	3.29213	0
5	0.985933	0.409592	1.06763	6.22281	-4.96015	3.29213	0
6	0.981837	0.454756	1.08204	7.30485	-4.96015	3.29213	0
7	0.97729	0.49814	1.09692	8.40177	-4.96015	3.29213	0
8	0.972308	0.539765	1.11208	9.51385	-4.96015	3.29213	0
9	0.966911	0.579652	1.12735	10.6412	-4.96015	3.29213	0
10	0.961114	0.617821	1.14256	11.7838	-4.96015	3.29213	0
11	0.954936	0.654294	1.15759	12.9413	-4.96015	3.29213	0
12	0.948393	0.689093	1.1723	14.1137	-4.96015	3.29213	0
13	0.941502	0.72224	1.18662	15.3003	-4.96015	3.29213	0
14	0.93428	0.753758	1.20043	16.5007	-4.96015	3.29213	0
15	0.926742	0.783669	1.21367	17.7144	-4.96015	3.29213	0
16	0.918905	0.811999	1.22627	18.9406	-4.96015	3.29213	0
17	0.910785	0.838772	1.23817	20.1788	-4.96015	3.29213	0
18	0.902398	0.864013	1.24934	21.4281	-4.96015	3.29213	0
19	0.893758	0.887748	1.25972	22.6879	-4.96015	3.29213	0
20	0.88488	0.910006	1.2693	23.9572	-4.96015	3.29213	0
21	0.87578	0.930813	1.27805	25.2352	-4.96015	3.29213	0
22	0.866472	0.950198	1.28594	26.5211	-4.96015	3.29213	0
23	0.85697	0.968191	1.29298	27.8141	-4.96015	3.29213	0
24	0.847288	0.984822	1.29914	29.1133	-4.96015	3.29213	0
25	0.83744	1.00012	1.30443	30.4177	-4.96015	3.29213	0
26	0.827439	1.01412	1.30885	31.7266	-4.96015	3.29213	0
27	0.817297	1.02685	1.3124	33.039	-4.96015	3.29213	0
28	0.807029	1.03835	1.31509	34.3541	-4.96015	3.29213	0
29	0.796645	1.04865	1.31693	35.671	-4.96015	3.29213	0
30	0.786159	1.05777	1.31793	36.9889	-4.96015	3.29213	0
31	0.775581	1.06577	1.3181	38.307	-4.96015	3.29213	0
32	0.764923	1.07266	1.31746	39.6245	-4.96015	3.29213	0
33	0.754197	1.07849	1.31603	40.9405	-4.96015	3.29213	0
34	0.743412	1.08328	1.31383	42.2543	-4.96015	3.29213	0
35	0.732579	1.08708	1.31088	43.5652	-4.96015	3.29213	0
36	0.721708	1.08992	1.30721	44.8724	-4.96015	3.29213	0
37	0.710809	1.09183	1.30282	46.1753	-4.96015	3.29213	0
38	0.699891	1.09285	1.29776	47.473	-4.96015	3.29213	0
39	0.688962	1.09301	1.29203	48.765	-4.96015	3.29213	0
40	0.678032	1.09235	1.28567	50.0507	-4.96015	3.29213	0
41	0.667109	1.0909	1.27871	51.3294	-4.96015	3.29213	0
42	0.6562	1.08869	1.27116	52.6006	-4.96015	3.29213	0
43	0.645313	1.08576	1.26305	53.8636	-4.96015	3.29213	0
44	0.634455	1.08214	1.25442	55.1181	-4.96015	3.29213	0
45	0.623634	1.07787	1.24528	56.3633	-4.96015	3.29213	0
46	0.612855	1.07296	1.23565	57.599	-4.96015	3.29213	0
47	0.602125	1.06747	1.22558	58.8246	-4.96015	3.29213	0
48	0.591451	1.06141	1.21507	60.0396	-4.96015	3.29213	0
49	0.580837	1.05482	1.20416	61.2438	-4.96015	3.29213	0
50	0.570289	1.04772	1.19287	62.4367	-4.96015	3.29213	0
51	0.559811	1.04015	1.18123	63.6179	-4.96015	3.29213	0
52	0.54941	1.03213	1.16925	64.7871	-4.96015	3.29213	0
53	0.539089	1.02369	1.15696	65.9441	-4.96015	3.29213	0
54	0.528852	1.01486	1.14439	67.0885	-4.96015	3.29213	0
55	0.518703	1.00566	1.13155	68.22	-4.96015	3.29213	0
56	0.508647	0.996113	1.11846	69.3385	-4.96015	3.29213	0
57	0.498685	0.986252	1.10516	70.4437	-4.96015	3.29213	0
58	0.488823	0.976096	1.09166	71.5353	-4.96015	3.29213	0
59	0.479062	0.965668	1.07797	72.6133	-4.96015	3.29213	0
60	0.469405	0.954989	1.06412	73.6774	-4.96015	3.29213	0
61	0.459855	0.944081	1.05012	74.7275	-4.96015	3.29213	0
62	0.450415	0.932964	1.036	75.7635	-4.96015	3.29213	0
63	0.441085	0.921658	1.02177	76.7853	-4.96015	3.29213	0
64	0.431868	0.910182	1.00744	77.7927	-4.96015	3.29213	0
65	0.422767	0.898554	0.993041	78.7858	-4.96015	3.29213	0
66	0.413781	0.88679	0.978576	79.7643	-4.96015	3.29213	0
67	0.404913	0.874908	0.964064	80.7284	-4.96015	3.29213	0
68	0.396164	0.862924	0.949517	81.6779	-4.96015	3.29213	0
69	0.387535	0.850852	0.934951	82.6129	-4.96015	3.29213	0
70	0.379026	0.838708	0.920376	83.5333	-4.96015	3.29213	0
71	0.370639	0.826505	0.905806	84.4391	-4.96015	3.29213	0
72	0.362374	0.814257	0.891251	85.3303	-4.96015	3.29213	0
73	0.354232	0.801975	0.876723	86.207	-4.96015	3.29213	0
74	0.346212	0.789672	0.862232	87.0693	-4.96015	3.29213	0
75	0.338315	0.77736	0.847788	87.9171	-4.96015	3.29213	0
76	0.330542	0.765048	0.833401	88.7505	-4.96015	3.29213	0
77	0.322891	0.752748	0.819078	89.5695	-4.96015	3.29213	0
78	0.315364	0.740469	0.804828	90.3744	-4.96015	3.29213	0
79	0.307959	0.728219	0.790659	91.165	-4.96015	3.29213	0
80	0.300677	0.716009	0.776579	91.9416	-4.96015	3.29213	0
