
Current theta : [ -5.6115 , 3.53893 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.162576	1.01214	1.01214	-5.6115	3.53893	0
1	0.997374	0.222868	1.02197	2.03411	-5.6115	3.53893	0
2	0.995146	0.280911	1.03403	3.06815	-5.6115	3.53893	0
3	0.992336	0.336736	1.04791	4.11606	-5.6115	3.53893	0
4	0.988969	0.390377	1.06323	5.17929	-5.6115	3.53893	0
5	0.985065	0.441861	1.07963	6.25892	-5.6115	3.53893	0
6	0.980647	0.491221	1.0968	7.35571	-5.6115	3.53893	0
7	0.975734	0.538484	1.11446	8.47018	-5.6115	3.53893	0
8	0.97035	0.58368	1.13237	9.60254	-5.6115	3.53893	0
9	0.964513	0.626838	1.15031	10.7529	-5.6115	3.53893	0
10	0.958244	0.667986	1.16809	11.9209	-5.6115	3.53893	0
11	0.951565	0.707155	1.18556	13.1065	-5.6115	3.53893	0
12	0.944493	0.744373	1.20256	14.3091	-5.6115	3.53893	0
13	0.937049	0.779672	1.219	15.5281	-5.6115	3.53893	0
14	0.929253	0.813082	1.23475	16.7628	-5.6115	3.53893	0
15	0.921122	0.844636	1.24975	18.0126	-5.6115	3.53893	0
16	0.912675	0.874365	1.26392	19.2765	-5.6115	3.53893	0
17	0.903932	0.902303	1.2772	20.5537	-5.6115	3.53893	0
18	0.894909	0.928484	1.28955	21.8432	-5.6115	3.53893	0
19	0.885624	0.952943	1.30093	23.1442	-5.6115	3.53893	0
20	0.876094	0.975717	1.31132	24.4555	-5.6115	3.53893	0
21	0.866337	0.996842	1.32069	25.7762	-5.6115	3.53893	0
22	0.856369	1.01636	1.32904	27.1052	-5.6115	3.53893	0
23	0.846205	1.0343	1.33635	28.4416	-5.6115	3.53893	0
24	0.835862	1.0507	1.34263	29.7842	-5.6115	3.53893	0
25	0.825355	1.06562	1.34787	31.1321	-5.6115	3.53893	0
26	0.814699	1.07908	1.35209	32.4842	-5.6115	3.53893	0
27	0.803908	1.09112	1.35529	33.8395	-5.6115	3.53893	0
28	0.792997	1.1018	1.3575	35.197	-5.6115	3.53893	0
29	0.781979	1.11115	1.35873	36.5557	-5.6115	3.53893	0
30	0.770868	1.11921	1.35899	37.9147	-5.6115	3.53893	0
31	0.759676	1.12603	1.35832	39.273	-5.6115	3.53893	0
32	0.748415	1.13164	1.35674	40.6297	-5.6115	3.53893	0
33	0.737099	1.1361	1.35426	41.984	-5.6115	3.53893	0
34	0.725738	1.13944	1.35093	43.3349	-5.6115	3.53893	0
35	0.714344	1.1417	1.34676	44.6817	-5.6115	3.53893	0
36	0.702927	1.14293	1.34179	46.0235	-5.6115	3.53893	0
37	0.691497	1.14318	1.33605	47.3595	-5.6115	3.53893	0
38	0.680065	1.14248	1.32956	48.6891	-5.6115	3.53893	0
39	0.668641	1.14087	1.32237	50.0115	-5.6115	3.53893	0
40	0.657232	1.13839	1.31449	51.326	-5.6115	3.53893	0
41	0.645848	1.13509	1.30597	52.6319	-5.6115	3.53893	0
42	0.634497	1.131	1.29683	53.9287	-5.6115	3.53893	0
43	0.623187	1.12617	1.2871	55.2158	-5.6115	3.53893	0
44	0.611925	1.12063	1.27682	56.4927	-5.6115	3.53893	0
45	0.600719	1.11442	1.26602	57.7587	-5.6115	3.53893	0
46	0.589575	1.10758	1.25472	59.0134	-5.6115	3.53893	0
47	0.578499	1.10013	1.24296	60.2564	-5.6115	3.53893	0
48	0.567498	1.09213	1.23077	61.4871	-5.6115	3.53893	0
49	0.556577	1.08359	1.21818	62.7053	-5.6115	3.53893	0
50	0.545741	1.07457	1.20521	63.9105	-5.6115	3.53893	0
51	0.534995	1.06507	1.19189	65.1024	-5.6115	3.53893	0
52	0.524344	1.05515	1.17825	66.2807	-5.6115	3.53893	0
53	0.513793	1.04483	1.16432	67.445	-5.6115	3.53893	0
54	0.503345	1.03413	1.15012	68.5951	-5.6115	3.53893	0
55	0.493003	1.02309	1.13568	69.7308	-5.6115	3.53893	0
56	0.482772	1.01173	1.12101	70.8518	-5.6115	3.53893	0
57	0.472655	1.00009	1.10616	71.9579	-5.6115	3.53893	0
58	0.462654	0.988179	1.09112	73.0491	-5.6115	3.53893	0
59	0.452772	0.97603	1.07594	74.125	-5.6115	3.53893	0
60	0.443012	0.963664	1.06062	75.1856	-5.6115	3.53893	0
61	0.433375	0.951105	1.04519	76.2308	-5.6115	3.53893	0
62	0.423864	0.938374	1.02966	77.2605	-5.6115	3.53893	0
63	0.414481	0.925492	1.01407	78.2745	-5.6115	3.53893	0
64	0.405226	0.912478	0.99841	79.2729	-5.6115	3.53893	0
65	0.396101	0.899351	0.982714	80.2557	-5.6115	3.53893	0
66	0.387107	0.886129	0.966994	81.2227	-5.6115	3.53893	0
67	0.378246	0.87283	0.951263	82.1739	-5.6115	3.53893	0
68	0.369518	0.859469	0.935538	83.1095	-5.6115	3.53893	0
69	0.360923	0.846063	0.91983	84.0293	-5.6115	3.53893	0
70	0.352462	0.832625	0.904154	84.9334	-5.6115	3.53893	0
71	0.344136	0.81917	0.888521	85.822	-5.6115	3.53893	0
72	0.335945	0.805711	0.872943	86.6949	-5.6115	3.53893	0
73	0.327887	0.792261	0.857431	87.5523	-5.6115	3.53893	0
74	0.319965	0.778831	0.841995	88.3943	-5.6115	3.53893	0
75	0.312177	0.765432	0.826644	89.221	-5.6115	3.53893	0
76	0.304522	0.752075	0.811388	90.0324	-5.6115	3.53893	0
77	0.297001	0.73877	0.796235	90.8286	-5.6115	3.53893	0
78	0.289614	0.725525	0.781193	91.6098	-5.6115	3.53893	0
79	0.282358	0.712351	0.76627	92.3761	-5.6115	3.53893	0
80	0.275235	0.699254	0.751472	93.1275	-5.6115	3.53893	0
81	0.268242	0.686242	0.736805	93.8643	-5.6115	3.53893	0
82	0.26138	0.673322	0.722276	94.5866	-5.6115	3.53893	0
83	0.254647	0.660502	0.70789	95.2945	-5.6115	3.53893	0
84	0.248042	0.647786	0.693651	95.9882	-5.6115	3.53893	0
85	0.241564	0.635182	0.679565	96.6677	-5.6115	3.53893	0
86	0.235212	0.622693	0.665636	97.3334	-5.6115	3.53893	0
87	0.228985	0.610325	0.651867	97.9852	-5.6115	3.53893	0
88	0.222882	0.598082	0.638262	98.6235	-5.6115	3.53893	0
89	0.216901	0.585968	0.624824	99.2483	-5.6115	3.53893	0
90	0.211041	0.573988	0.611556	99.8599	-5.6115	3.53893	0
91	0.205302	0.562144	0.59846	100.458	-5.6115	3.53893	0
92	0.19968	0.550439	0.585538	101.044	-5.6115	3.53893	0
93	0.194176	0.538876	0.572793	101.617	-5.6115	3.53893	0
94	0.188787	0.527458	0.560225	102.177	-5.6115	3.53893	0
95	0.183512	0.516187	0.547837	102.725	-5.6115	3.53893	0
96	0.178351	0.505064	0.535629	103.26	-5.6115	3.53893	0
97	0.1733	0.494092	0.523602	103.784	-5.6115	3.53893	0
98	0.168359	0.483271	0.511758	104.296	-5.6115	3.53893	0
99	0.163526	0.472604	0.500095	104.796	-5.6115	3.53893	0
100	0.1588	0.462091	0.488616	105.284	-5.6115	3.53893	0
101	0.154179	0.451732	0.477319	105.762	-5.6115	3.53893	0
102	0.149662	0.441529	0.466205	106.228	-5.6115	3.53893	0
103	0.145247	0.431483	0.455273	106.683	-5.6115	3.53893	0
104	0.140932	0.421592	0.444524	107.128	-5.6115	3.53893	0
105	0.136716	0.411858	0.433956	107.562	-5.6115	3.53893	0
106	0.132597	0.40228	0.423569	107.985	-5.6115	3.53893	0
107	0.128575	0.392858	0.413363	108.399	-5.6115	3.53893	0
108	0.124646	0.383592	0.403335	108.802	-5.6115	3.53893	0
109	0.12081	0.374481	0.393486	109.195	-5.6115	3.53893	0
110	0.117065	0.365526	0.383814	109.579	-5.6115	3.53893	0
111	0.11341	0.356725	0.374319	109.954	-5.6115	3.53893	0
112	0.109843	0.348077	0.364998	110.319	-5.6115	3.53893	0
113	0.106362	0.339583	0.35585	110.674	-5.6115	3.53893	0
114	0.102966	0.33124	0.346874	111.021	-5.6115	3.53893	0
115	0.0996537	0.323048	0.338069	111.359	-5.6115	3.53893	0
116	0.0964233	0.315006	0.329433	111.689	-5.6115	3.53893	0
117	0.0932732	0.307112	0.320964	112.01	-5.6115	3.53893	0
118	0.0902021	0.299366	0.31266	112.322	-5.6115	3.53893	0
119	0.0872084	0.291766	0.30452	112.627	-5.6115	3.53893	0
120	0.0842908	0.284311	0.296543	112.923	-5.6115	3.53893	0
121	0.0814477	0.276999	0.288725	113.212	-5.6115	3.53893	0
122	0.0786777	0.26983	0.281066	113.493	-5.6115	3.53893	0
123	0.0759794	0.262801	0.273564	113.767	-5.6115	3.53893	0
124	0.0733514	0.255911	0.266216	114.033	-5.6115	3.53893	0
125	0.0707923	0.249159	0.259021	114.292	-5.6115	3.53893	0
126	0.0683007	0.242543	0.251976	114.544	-5.6115	3.53893	0
127	0.0658752	0.236061	0.24508	114.789	-5.6115	3.53893	0
128	0.0635146	0.229712	0.238331	115.027	-5.6115	3.53893	0
129	0.0612175	0.223494	0.231726	115.259	-5.6115	3.53893	0
130	0.0589826	0.217405	0.225264	115.484	-5.6115	3.53893	0
131	0.0568085	0.211445	0.218943	115.703	-5.6115	3.53893	0
132	0.0546941	0.20561	0.21276	115.916	-5.6115	3.53893	0
133	0.052638	0.1999	0.206714	116.123	-5.6115	3.53893	0
134	0.050639	0.194312	0.200802	116.324	-5.6115	3.53893	0
135	0.0486959	0.188845	0.195023	116.519	-5.6115	3.53893	0
136	0.0468074	0.183498	0.189374	116.708	-5.6115	3.53893	0
137	0.0449724	0.178268	0.183853	116.892	-5.6115	3.53893	0
138	0.0431898	0.173153	0.178458	117.07	-5.6115	3.53893	0
139	0.0414582	0.168153	0.173188	117.244	-5.6115	3.53893	0
140	0.0397767	0.163264	0.16804	117.412	-5.6115	3.53893	0
141	0.0381441	0.158486	0.163012	117.575	-5.6115	3.53893	0
142	0.0365592	0.153817	0.158102	117.733	-5.6115	3.53893	0
143	0.035021	0.149254	0.153308	117.886	-5.6115	3.53893	0
144	0.0335285	0.144797	0.148628	118.035	-5.6115	3.53893	0
145	0.0320805	0.140443	0.144061	118.179	-5.6115	3.53893	0
146	0.0306761	0.136191	0.139603	118.318	-5.6115	3.53893	0
147	0.0293142	0.132039	0.135254	118.454	-5.6115	3.53893	0
148	0.0279938	0.127985	0.131011	118.585	-5.6115	3.53893	0
149	0.0267139	0.124028	0.126872	118.711	-5.6115	3.53893	0
150	0.0254737	0.120165	0.122835	118.834	-5.6115	3.53893	0
151	0.024272	0.116396	0.1189	118.953	-5.6115	3.53893	0
152	0.0231081	0.112718	0.115062	119.068	-5.6115	3.53893	0
153	0.0219809	0.10913	0.111322	119.18	-5.6115	3.53893	0
154	0.0208896	0.105631	0.107677	119.287	-5.6115	3.53893	0
155	0.0198333	0.102218	0.104124	119.391	-5.6115	3.53893	0
156	0.0188111	0.0988899	0.100663	119.492	-5.6115	3.53893	0
157	0.0178222	0.0956454	0.0972917	119.589	-5.6115	3.53893	0
158	0.0168657	0.0924828	0.094008	119.683	-5.6115	3.53893	0
159	0.0159409	0.0894004	0.0908104	119.774	-5.6115	3.53893	0
160	0.0150469	0.0863967	0.0876972	119.862	-5.6115	3.53893	0
161	0.0141829	0.0834702	0.0846666	119.947	-5.6115	3.53893	0
162	0.0133482	0.0806195	0.081717	120.028	-5.6115	3.53893	0
163	0.012542	0.0778429	0.0788468	120.107	-5.6115	3.53893	0
164	0.0117636	0.075139	0.0760542	120.183	-5.6115	3.53893	0
165	0.0110122	0.0725063	0.0733378	120.256	-5.6115	3.53893	0
166	0.0102872	0.0699435	0.0706959	120.327	-5.6115	3.53893	0
167	0.00958772	0.067449	0.068127	120.395	-5.6115	3.53893	0
168	0.00891323	0.0650215	0.0656295	120.461	-5.6115	3.53893	0
169	0.00826301	0.0626595	0.063202	120.524	-5.6115	3.53893	0
170	0.00763642	0.0603618	0.0608429	120.585	-5.6115	3.53893	0
171	0.0070328	0.0581269	0.0585509	120.644	-5.6115	3.53893	0
172	0.00645153	0.0559536	0.0563243	120.7	-5.6115	3.53893	0
173	0.005892	0.0538405	0.0541619	120.754	-5.6115	3.53893	0
