
Current theta : [ -5.18881 , 3.38016 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.158508	1.0115	1.0115	-5.18881	3.38016	0
1	0.997415	0.214973	1.02032	2.03182	-5.18881	3.38016	0
2	0.995265	0.269424	1.03109	3.0629	-5.18881	3.38016	0
3	0.992571	0.321887	1.04346	4.10636	-5.18881	3.38016	0
4	0.989352	0.372387	1.05711	5.16348	-5.18881	3.38016	0
5	0.985628	0.42095	1.07176	6.23523	-5.18881	3.38016	0
6	0.981419	0.4676	1.08712	7.32235	-5.18881	3.38016	0
7	0.976743	0.51236	1.10297	8.42532	-5.18881	3.38016	0
8	0.971619	0.555255	1.11909	9.54441	-5.18881	3.38016	0
9	0.966067	0.596307	1.13528	10.6797	-5.18881	3.38016	0
10	0.960103	0.635541	1.1514	11.8311	-5.18881	3.38016	0
11	0.953748	0.672981	1.16728	12.9984	-5.18881	3.38016	0
12	0.947018	0.708651	1.18281	14.1812	-5.18881	3.38016	0
13	0.939932	0.742575	1.19787	15.379	-5.18881	3.38016	0
14	0.932506	0.77478	1.21237	16.5914	-5.18881	3.38016	0
15	0.924758	0.805292	1.22624	17.8177	-5.18881	3.38016	0
16	0.916705	0.834137	1.23941	19.0571	-5.18881	3.38016	0
17	0.908364	0.861343	1.25181	20.3089	-5.18881	3.38016	0
18	0.89975	0.886939	1.26341	21.5723	-5.18881	3.38016	0
19	0.890881	0.910954	1.27417	22.8465	-5.18881	3.38016	0
20	0.881772	0.933418	1.28405	24.1305	-5.18881	3.38016	0
21	0.872437	0.954361	1.29304	25.4236	-5.18881	3.38016	0
22	0.862894	0.973816	1.30112	26.7247	-5.18881	3.38016	0
23	0.853156	0.991815	1.30827	28.0329	-5.18881	3.38016	0
24	0.843237	1.00839	1.3145	29.3474	-5.18881	3.38016	0
25	0.833154	1.02358	1.31979	30.6672	-5.18881	3.38016	0
26	0.822918	1.03741	1.32417	31.9914	-5.18881	3.38016	0
27	0.812544	1.04993	1.32762	33.319	-5.18881	3.38016	0
28	0.802044	1.06116	1.33016	34.6492	-5.18881	3.38016	0
29	0.791433	1.07114	1.3318	35.981	-5.18881	3.38016	0
30	0.780721	1.07991	1.33257	37.3135	-5.18881	3.38016	0
31	0.769922	1.08751	1.33246	38.646	-5.18881	3.38016	0
32	0.759047	1.09397	1.33151	39.9775	-5.18881	3.38016	0
33	0.748108	1.09933	1.32973	41.3073	-5.18881	3.38016	0
34	0.737114	1.10363	1.32715	42.6344	-5.18881	3.38016	0
35	0.726078	1.1069	1.32379	43.9582	-5.18881	3.38016	0
36	0.715009	1.10919	1.31968	45.2779	-5.18881	3.38016	0
37	0.703917	1.11053	1.31483	46.5927	-5.18881	3.38016	0
38	0.692812	1.11095	1.30928	47.902	-5.18881	3.38016	0
39	0.681702	1.1105	1.30305	49.205	-5.18881	3.38016	0
40	0.670597	1.10921	1.29616	50.5012	-5.18881	3.38016	0
41	0.659505	1.10711	1.28866	51.7899	-5.18881	3.38016	0
