
Current theta : [ -4.36804 , 3.05645 ] 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
0	0.999	0.150624	1.01029	1.01029	-4.36804	3.05645	0
1	0.997494	0.199644	1.01728	2.02757	-4.36804	3.05645	0
2	0.995497	0.247078	1.0257	3.05327	-4.36804	3.05645	0
3	0.993027	0.292942	1.03533	4.0886	-4.36804	3.05645	0
4	0.990097	0.337254	1.04596	5.13456	-4.36804	3.05645	0
5	0.986725	0.380028	1.05738	6.19194	-4.36804	3.05645	0
6	0.982924	0.42128	1.0694	7.26134	-4.36804	3.05645	0
7	0.978711	0.461025	1.08186	8.3432	-4.36804	3.05645	0
8	0.974101	0.499278	1.0946	9.4378	-4.36804	3.05645	0
9	0.969108	0.536052	1.10749	10.5453	-4.36804	3.05645	0
10	0.963748	0.571364	1.12039	11.6657	-4.36804	3.05645	0
11	0.958034	0.605228	1.1332	12.7989	-4.36804	3.05645	0
12	0.951982	0.63766	1.14581	13.9447	-4.36804	3.05645	0
13	0.945605	0.668675	1.15814	15.1028	-4.36804	3.05645	0
14	0.938919	0.69829	1.17012	16.2729	-4.36804	3.05645	0
15	0.931936	0.726522	1.18167	17.4546	-4.36804	3.05645	0
16	0.924671	0.753388	1.19273	18.6473	-4.36804	3.05645	0
17	0.917137	0.778905	1.20326	19.8506	-4.36804	3.05645	0
18	0.909348	0.803093	1.21321	21.0638	-4.36804	3.05645	0
19	0.901317	0.825971	1.22254	22.2863	-4.36804	3.05645	0
20	0.893057	0.847559	1.23122	23.5176	-4.36804	3.05645	0
21	0.884581	0.867877	1.23923	24.7568	-4.36804	3.05645	0
22	0.875903	0.886948	1.24655	26.0033	-4.36804	3.05645	0
23	0.867033	0.904793	1.25315	27.2565	-4.36804	3.05645	0
24	0.857985	0.921435	1.25904	28.5155	-4.36804	3.05645	0
25	0.848771	0.936897	1.26419	29.7797	-4.36804	3.05645	0
26	0.839402	0.951204	1.26862	31.0483	-4.36804	3.05645	0
27	0.82989	0.964381	1.2723	32.3206	-4.36804	3.05645	0
28	0.820246	0.976452	1.27525	33.5959	-4.36804	3.05645	0
29	0.810482	0.987443	1.27747	34.8734	-4.36804	3.05645	0
30	0.800607	0.997381	1.27896	36.1523	-4.36804	3.05645	0
31	0.790633	1.00629	1.27974	37.4321	-4.36804	3.05645	0
32	0.78057	1.0142	1.27981	38.7119	-4.36804	3.05645	0
33	0.770428	1.02114	1.27918	39.991	-4.36804	3.05645	0
34	0.760217	1.02714	1.27787	41.2689	-4.36804	3.05645	0
35	0.749945	1.03222	1.27589	42.5448	-4.36804	3.05645	0
36	0.739623	1.03641	1.27326	43.8181	-4.36804	3.05645	0
37	0.729259	1.03974	1.26999	45.0881	-4.36804	3.05645	0
38	0.718862	1.04224	1.26611	46.3542	-4.36804	3.05645	0
39	0.708439	1.04394	1.26162	47.6158	-4.36804	3.05645	0
40	0.698	1.04486	1.25656	48.8724	-4.36804	3.05645	0
